Wall time,Step,Value
1684713465.8614135,6324,27.379852294921875
1684713467.0309582,6325,28.542503356933594
1684713468.1958027,6326,27.981361389160156
1684713469.3577628,6327,30.857236862182617
1684713470.5216355,6328,31.276674270629883
1684713471.6921587,6329,28.691158294677734
1684713472.8614686,6330,30.89368438720703
1684713474.0233228,6331,26.938121795654297
1684713475.217074,6332,32.203704833984375
1684713476.4285347,6333,26.502965927124023
1684713477.5891783,6334,32.3824348449707
1684713478.785602,6335,28.249998092651367
1684713479.9889514,6336,30.663087844848633
1684713481.2092028,6337,29.347063064575195
1684713482.3797843,6338,29.636585235595703
1684713483.5606196,6339,29.627410888671875
1684713484.7315602,6340,30.01158332824707
1684713485.9022627,6341,30.993295669555664
1684713487.0691085,6342,28.958030700683594
1684713488.2914305,6343,29.060394287109375
1684713489.4511597,6344,28.537208557128906
1684713490.616433,6345,29.361764907836914
1684713491.7795687,6346,33.19211196899414
1684713492.9418423,6347,29.975341796875
1684713494.12104,6348,32.54645538330078
1684713495.302616,6349,30.525548934936523
1684713496.5130973,6350,28.487228393554688
1684713497.7019243,6351,28.925018310546875
1684713498.9136937,6352,30.174715042114258
1684713500.1169722,6353,30.534637451171875
1684713501.2869737,6354,28.999725341796875
1684713502.4519475,6355,30.814245223999023
1684713503.6160276,6356,29.491703033447266
1684713504.781214,6357,29.350923538208008
1684713506.0804472,6358,30.65386390686035
1684713507.24901,6359,30.676292419433594
1684713508.4446797,6360,30.31984519958496
1684713509.6248872,6361,28.788131713867188
1684713510.79279,6362,28.997920989990234
1684713511.9566262,6363,28.454151153564453
1684713513.1343803,6364,30.38809585571289
1684713514.304824,6365,28.624460220336914
1684713515.4726274,6366,29.110841751098633
1684713516.6410053,6367,30.473690032958984
1684713517.8085675,6368,30.24069595336914
1684713518.9754329,6369,30.010393142700195
1684713520.141641,6370,30.681861877441406
1684713521.3347645,6371,30.850914001464844
1684713522.5426655,6372,29.055500030517578
1684713523.7566605,6373,30.25880241394043
1684713524.937088,6374,30.79824447631836
1684713526.1378708,6375,32.123146057128906
1684713527.3030472,6376,28.55944061279297
1684713528.4690948,6377,28.3233642578125
1684713529.636602,6378,28.610809326171875
1684713530.8218908,6379,29.111875534057617
1684713532.0148823,6380,28.992290496826172
1684713533.1877606,6381,26.494091033935547
1684713534.3839278,6382,31.441326141357422
1684713535.61888,6383,28.337099075317383
1684713536.7850997,6384,29.653547286987305
1684713537.9614508,6385,30.88394546508789
1684713539.1234024,6386,29.18701934814453
1684713540.2838821,6387,29.619922637939453
1684713541.4510014,6388,28.425878524780273
1684713542.6169345,6389,28.09292984008789
1684713543.8285272,6390,28.905006408691406
1684713545.0204196,6391,30.757596969604492
1684713546.195368,6392,28.042871475219727
1684713547.3842828,6393,28.087770462036133
1684713548.5698748,6394,30.112152099609375
1684713549.7377272,6395,29.295808792114258
1684713550.903581,6396,29.42279815673828
1684713552.1086369,6397,26.803308486938477
1684713553.286497,6398,28.57637596130371
1684713554.444865,6399,30.149490356445312
1684713555.608026,6400,31.50003433227539
1684713556.776359,6401,29.856002807617188
1684713557.9493709,6402,29.04205894470215
1684713559.1445704,6403,28.83534812927246
1684713560.369738,6404,28.171730041503906
1684713561.5566072,6405,30.24993324279785
1684713562.7310772,6406,32.286197662353516
1684713563.9184577,6407,27.595979690551758
1684713565.1712797,6408,28.736602783203125
1684713566.3578475,6409,31.86856460571289
1684713567.5379624,6410,31.638818740844727
1684713568.7190764,6411,28.904314041137695
1684713569.893265,6412,28.683969497680664
1684713571.0744967,6413,27.267667770385742
1684713572.2610795,6414,29.548105239868164
1684713573.4273021,6415,29.940553665161133
1684713574.6058903,6416,29.563081741333008
1684713575.8009493,6417,28.629446029663086
1684713576.9761677,6418,26.655380249023438
1684713578.1473517,6419,28.648696899414062
1684713579.3292546,6420,32.48460006713867
1684713580.4983878,6421,28.937698364257812
1684713581.6665986,6422,26.90812110900879
1684713582.8418455,6423,28.03180503845215
1684713584.021573,6424,32.513092041015625
1684713585.207131,6425,32.381492614746094
1684713586.4019208,6426,28.270618438720703
1684713587.5733414,6427,30.579050064086914
1684713588.743649,6428,29.68401336669922
1684713589.9089253,6429,29.567352294921875
1684713591.0900302,6430,29.561491012573242
1684713592.2573845,6431,27.81627082824707
1684713593.4387035,6432,29.40778923034668
1684713594.600366,6433,27.577064514160156
1684713595.8633661,6434,29.717472076416016
1684713597.0248773,6435,30.630640029907227
1684713598.1975222,6436,28.184423446655273
1684713599.3774524,6437,28.82672691345215
1684713600.546133,6438,28.339441299438477
1684713601.7127047,6439,30.28157615661621
1684713602.8914921,6440,28.8215274810791
1684713604.0642498,6441,29.15964126586914
1684713605.233306,6442,28.655715942382812
1684713606.4030888,6443,30.833446502685547
1684713607.5786548,6444,30.431991577148438
1684713608.7491047,6445,28.601362228393555
1684713609.9176004,6446,30.68027114868164
1684713611.1054678,6447,27.884477615356445
1684713612.2769692,6448,30.9420166015625
1684713613.4452198,6449,30.02461814880371
1684713614.6278665,6450,29.179841995239258
1684713615.7998245,6451,29.7410831451416
1684713616.97259,6452,30.151060104370117
1684713618.1444428,6453,27.154056549072266
1684713619.321511,6454,28.984630584716797
1684713620.5018587,6455,30.62163734436035
1684713621.6823156,6456,28.569400787353516
1684713622.857014,6457,26.02532958984375
1684713624.032633,6458,31.93425941467285
1684713625.2498913,6459,28.88755989074707
1684713626.424386,6460,27.443714141845703
1684713627.5934722,6461,28.328861236572266
1684713628.772144,6462,28.79648208618164
1684713629.9449117,6463,27.685579299926758
1684713631.1281066,6464,29.43114471435547
1684713632.3123305,6465,28.491867065429688
1684713633.4769027,6466,26.747156143188477
1684713634.6482832,6467,27.850719451904297
1684713635.8151896,6468,33.12837219238281
1684713636.9852374,6469,29.745014190673828
1684713638.1534724,6470,31.435562133789062
1684713639.3248076,6471,30.06496810913086
1684713640.4925048,6472,28.86349868774414
1684713641.687537,6473,29.510683059692383
1684713642.8560126,6474,29.674583435058594
1684713644.0255542,6475,29.619338989257812
1684713645.1996162,6476,30.0190486907959
1684713646.3641415,6477,28.874784469604492
1684713647.525326,6478,29.992198944091797
1684713648.6938798,6479,29.928396224975586
1684713649.8653414,6480,27.617290496826172
1684713651.03564,6481,27.26681900024414
1684713652.1991563,6482,30.894071578979492
1684713653.3959992,6483,29.61766242980957
1684713654.5605845,6484,31.934511184692383
1684713655.8224492,6485,27.97890853881836
1684713656.9977033,6486,29.46941375732422
1684713658.1590633,6487,29.587778091430664
1684713659.318321,6488,29.472625732421875
1684713660.4897747,6489,31.315109252929688
1684713661.663279,6490,28.07927894592285
1684713662.8437688,6491,29.645511627197266
1684713664.0165424,6492,28.646642684936523
1684713665.2082105,6493,29.06220054626465
1684713666.3824594,6494,27.697586059570312
1684713667.5539646,6495,30.25619888305664
1684713668.7097237,6496,31.185163497924805
1684713669.8650029,6497,28.24376678466797
1684713671.024119,6498,28.361631393432617
1684713672.1856952,6499,30.006000518798828
1684713673.3542335,6500,29.926881790161133
1684713686.8237128,6501,27.549840927124023
1684713687.9867516,6502,31.00420379638672
1684713689.1558478,6503,26.68769645690918
1684713690.325946,6504,30.993486404418945
1684713691.4968846,6505,30.781402587890625
1684713692.6569636,6506,28.185407638549805
1684713693.818968,6507,30.07245445251465
1684713695.0089476,6508,30.396303176879883
1684713696.1763837,6509,30.685043334960938
1684713697.3405886,6510,29.42409324645996
1684713698.5207222,6511,27.04279327392578
1684713699.7219274,6512,29.113557815551758
1684713700.8916981,6513,30.57191276550293
1684713702.0591996,6514,31.41617774963379
1684713703.2201,6515,28.515756607055664
1684713704.387687,6516,29.378543853759766
1684713705.555264,6517,30.134450912475586
1684713706.7542884,6518,31.12904167175293
1684713707.924364,6519,26.416202545166016
1684713709.0966551,6520,31.415363311767578
1684713710.2635646,6521,28.121299743652344
1684713711.4269805,6522,33.00322723388672
1684713712.611837,6523,31.317764282226562
1684713713.7893305,6524,30.32037925720215
1684713714.9619412,6525,30.35310173034668
1684713716.2223198,6526,30.612022399902344
1684713717.3909948,6527,29.637496948242188
1684713718.570437,6528,28.88950538635254
1684713719.72494,6529,31.88405418395996
1684713720.8886263,6530,30.764266967773438
1684713722.045397,6531,31.630916595458984
1684713723.2095692,6532,29.48644256591797
1684713724.3827074,6533,29.631711959838867
1684713725.540288,6534,28.99785804748535
1684713726.7004578,6535,28.382335662841797
1684713727.872551,6536,30.878145217895508
1684713729.0332944,6537,28.208534240722656
1684713730.2754626,6538,29.10274314880371
1684713731.4500833,6539,28.629844665527344
1684713732.6074963,6540,28.0114803314209
1684713733.7784958,6541,31.884014129638672
1684713734.9489498,6542,31.615751266479492
1684713736.1128778,6543,29.060543060302734
1684713737.2840111,6544,28.210412979125977
1684713738.4517498,6545,32.32381057739258
1684713739.617079,6546,32.282752990722656
1684713740.7827291,6547,28.44218635559082
1684713741.9474473,6548,31.23333740234375
1684713743.122101,6549,30.037193298339844
1684713744.2959287,6550,29.89634895324707
1684713745.54497,6551,29.099287033081055
1684713746.7216845,6552,26.71031379699707
1684713747.8831394,6553,29.45316505432129
1684713749.0491457,6554,28.640430450439453
1684713750.2152104,6555,30.3028621673584
1684713751.4703026,6556,30.52850341796875
1684713752.6381607,6557,30.49517059326172
1684713753.811707,6558,28.96578025817871
1684713754.9860556,6559,29.52815818786621
1684713756.1409984,6560,28.172574996948242
1684713757.316892,6561,31.631423950195312
1684713758.4878767,6562,30.05617904663086
1684713759.656263,6563,29.153942108154297
1684713760.8565493,6564,26.746864318847656
1684713762.0214972,6565,29.81536293029785
1684713763.1834838,6566,32.7537841796875
1684713764.390641,6567,30.29538917541504
1684713765.5716195,6568,30.600614547729492
1684713766.8202395,6569,27.37820816040039
1684713768.0148964,6570,27.438610076904297
1684713769.1842914,6571,28.612401962280273
1684713770.360746,6572,30.001991271972656
1684713771.5451803,6573,28.94239044189453
1684713772.7045946,6574,30.90087127685547
1684713773.876926,6575,29.295785903930664
1684713775.04284,6576,30.345674514770508
1684713776.2589328,6577,31.669574737548828
1684713777.4564388,6578,28.536508560180664
1684713778.6264057,6579,28.838382720947266
1684713779.8100302,6580,28.1335391998291
1684713781.003386,6581,31.599124908447266
1684713782.1659021,6582,29.712621688842773
1684713783.329022,6583,31.716087341308594
1684713784.4975038,6584,28.877912521362305
1684713785.6628945,6585,32.20855712890625
1684713786.830863,6586,29.058128356933594
1684713787.9963837,6587,31.13212013244629
1684713789.164194,6588,29.04836082458496
1684713790.330677,6589,28.3327579498291
1684713791.4974954,6590,30.75308609008789
1684713792.6653175,6591,29.59694480895996
1684713793.8482327,6592,30.82064437866211
1684713795.0284946,6593,32.01467514038086
1684713796.1966205,6594,31.819456100463867
1684713797.3622086,6595,29.696992874145508
1684713798.532049,6596,29.836946487426758
1684713799.705127,6597,28.558055877685547
1684713800.8768802,6598,32.80049133300781
1684713802.0606563,6599,28.064922332763672
1684713803.24752,6600,28.042499542236328
1684713804.449688,6601,31.37993049621582
1684713805.6894996,6602,29.075397491455078
1684713806.861002,6603,29.14732551574707
1684713808.0386376,6604,28.87896156311035
1684713809.209941,6605,29.70914649963379
1684713810.3757293,6606,30.575027465820312
1684713811.5538476,6607,29.60641098022461
1684713812.7256417,6608,28.41154670715332
1684713813.8928154,6609,27.06250762939453
1684713815.0498736,6610,31.375064849853516
1684713816.2207057,6611,30.8111515045166
1684713817.4019783,6612,30.93007469177246
1684713818.6173258,6613,28.490827560424805
1684713819.807173,6614,30.227113723754883
1684713820.975947,6615,30.068593978881836
1684713822.1447415,6616,29.661378860473633
1684713823.3123431,6617,27.290281295776367
1684713824.5160835,6618,29.79851531982422
1684713825.6833627,6619,30.083364486694336
1684713826.8521385,6620,32.86923599243164
1684713828.016204,6621,31.991622924804688
1684713829.1844432,6622,28.952421188354492
1684713830.3485715,6623,29.844524383544922
1684713831.5130494,6624,31.856840133666992
1684713832.6802309,6625,31.125986099243164
1684713833.8514473,6626,28.896013259887695
1684713835.0228715,6627,30.742774963378906
1684713836.285806,6628,29.447237014770508
1684713837.4556885,6629,28.319120407104492
1684713838.6424797,6630,30.92331314086914
1684713839.8255203,6631,29.467910766601562
1684713841.00885,6632,28.22793197631836
1684713842.1716728,6633,29.41586685180664
1684713843.3410058,6634,27.02178955078125
1684713844.523496,6635,28.331266403198242
1684713845.7004902,6636,29.60141372680664
1684713846.8693202,6637,29.20409393310547
1684713848.0625057,6638,29.284589767456055
1684713849.2277734,6639,27.38422203063965
1684713850.3995535,6640,25.070587158203125
1684713851.5638936,6641,29.302322387695312
1684713852.7366323,6642,30.137128829956055
1684713853.9044614,6643,29.706289291381836
1684713855.067988,6644,32.588050842285156
1684713856.2318544,6645,27.42632293701172
1684713857.3931332,6646,30.557340621948242
1684713858.5608408,6647,30.03321075439453
1684713859.7373853,6648,28.62555694580078
1684713860.9131243,6649,29.33374786376953
1684713862.0842652,6650,30.99815559387207
1684713863.2584724,6651,28.101303100585938
1684713864.4248939,6652,31.48265838623047
1684713865.6553695,6653,28.95210838317871
1684713866.8315015,6654,29.054447174072266
1684713867.9976485,6655,27.257375717163086
1684713869.1797402,6656,29.06024169921875
1684713870.3479218,6657,30.63723373413086
1684713871.513146,6658,26.482900619506836
1684713872.6801813,6659,30.55135726928711
1684713873.849398,6660,29.420534133911133
1684713875.0154946,6661,28.223295211791992
1684713876.1769748,6662,25.615121841430664
1684713877.3719065,6663,28.463573455810547
1684713878.542398,6664,30.505027770996094
1684713879.6980963,6665,28.54868507385254
1684713880.8562489,6666,29.50563621520996
1684713882.0168018,6667,30.449670791625977
1684713883.170257,6668,30.466033935546875
1684713884.3432379,6669,28.232175827026367
1684713885.5032084,6670,29.057926177978516
1684713886.674658,6671,29.287893295288086
1684713887.848536,6672,29.21381187438965
1684713889.0289054,6673,27.869159698486328
1684713890.1871364,6674,29.175193786621094
1684713891.3445768,6675,30.038352966308594
1684713892.5005283,6676,28.18612289428711
1684713893.6566014,6677,28.18191909790039
1684713894.8178008,6678,28.846027374267578
1684713896.097477,6679,27.345291137695312
1684713897.270831,6680,29.137563705444336
1684713898.4448984,6681,29.73360824584961
1684713899.5998125,6682,29.761341094970703
1684713900.7583165,6683,27.860328674316406
1684713901.9377491,6684,29.227039337158203
1684713903.096402,6685,27.090200424194336
1684713904.2801418,6686,27.613351821899414
1684713905.4417243,6687,29.089317321777344
1684713906.60107,6688,30.665075302124023
1684713907.7578769,6689,29.72459602355957
1684713908.9301696,6690,28.62965202331543
1684713910.0860057,6691,28.5277042388916
1684713911.2624278,6692,29.585777282714844
1684713912.426207,6693,30.680316925048828
1684713913.581769,6694,29.064775466918945
1684713914.7391524,6695,30.474876403808594
1684713915.8959453,6696,29.58827018737793
1684713917.0541992,6697,26.416580200195312
1684713918.2112823,6698,29.040456771850586
1684713919.3826072,6699,28.94040870666504
1684713920.5451362,6700,28.211355209350586
1684713921.6996052,6701,27.18537139892578
1684713922.8737254,6702,27.57472801208496
1684713924.0432658,6703,30.469602584838867
1684713925.224947,6704,31.768024444580078
1684713926.425303,6705,29.129283905029297
1684713927.5947459,6706,28.204326629638672
1684713928.7629914,6707,27.77461814880371
1684713929.9301274,6708,33.33842468261719
1684713931.1003535,6709,30.99048614501953
1684713932.263062,6710,28.25503921508789
1684713933.4264116,6711,28.556663513183594
1684713934.5922134,6712,28.82990837097168
1684713935.7710295,6713,27.36708641052246
1684713936.9364393,6714,31.54082489013672
1684713938.112394,6715,28.18505859375
1684713939.2809296,6716,28.402551651000977
1684713940.4480708,6717,31.047143936157227
1684713941.6129427,6718,31.560224533081055
1684713942.7813773,6719,31.840028762817383
1684713943.9617822,6720,29.83844757080078
1684713945.1480098,6721,28.662073135375977
1684713946.3123696,6722,29.106164932250977
1684713947.480361,6723,28.209932327270508
1684713948.6551275,6724,32.59651184082031
1684713949.8253884,6725,28.46807289123535
1684713951.008568,6726,29.351333618164062
1684713952.180715,6727,29.230356216430664
1684713953.3618388,6728,30.95807456970215
1684713954.5312681,6729,29.108739852905273
1684713955.766144,6730,26.96082305908203
1684713956.9480119,6731,30.23792266845703
1684713958.1533933,6732,30.027687072753906
1684713959.3638453,6733,28.09398078918457
1684713960.557743,6734,28.948036193847656
1684713961.730202,6735,27.35647201538086
1684713962.9036317,6736,32.57706069946289
1684713964.088209,6737,27.63433265686035
1684713965.2535195,6738,29.00155258178711
1684713966.4129586,6739,27.738969802856445
1684713967.5801435,6740,31.499292373657227
1684713968.7430844,6741,28.31207847595215
1684713969.9111228,6742,27.189266204833984
1684713971.089727,6743,31.45969009399414
1684713972.2563128,6744,29.90972328186035
1684713973.418956,6745,27.869089126586914
1684713974.6055365,6746,29.532001495361328
1684713975.779584,6747,30.24872398376465
1684713976.9720292,6748,28.095069885253906
1684713978.143917,6749,28.77621078491211
1684713979.3229818,6750,26.473114013671875
1684713980.4958477,6751,29.273569107055664
1684713981.6833086,6752,28.25031089782715
1684713982.8536096,6753,30.42759132385254
1684713984.022436,6754,27.881528854370117
1684713985.2051558,6755,28.777122497558594
1684713986.4327543,6756,30.08786392211914
1684713987.5956652,6757,32.87762451171875
1684713988.7619941,6758,28.19130516052246
1684713989.924801,6759,28.76688003540039
1684713991.1013389,6760,27.344207763671875
1684713992.288381,6761,30.63640594482422
1684713993.4568033,6762,28.11153793334961
1684713994.62544,6763,30.3085994720459
1684713995.796533,6764,30.205198287963867
1684713996.963811,6765,31.609724044799805
1684713998.151165,6766,30.32720184326172
1684713999.3266144,6767,28.47745132446289
1684714000.4969342,6768,26.857961654663086
1684714001.6820462,6769,29.827831268310547
1684714002.8917677,6770,29.073015213012695
1684714004.0872328,6771,31.54894256591797
1684714005.2867377,6772,28.549110412597656
1684714006.480584,6773,27.901260375976562
1684714007.6742797,6774,27.534420013427734
1684714008.8536165,6775,30.774112701416016
1684714010.0239475,6776,31.59670639038086
1684714011.1839008,6777,30.43059539794922
1684714012.3422105,6778,29.757469177246094
1684714013.501626,6779,31.208351135253906
1684714014.6772509,6780,28.791730880737305
1684714015.9263287,6781,31.351160049438477
1684714017.0881672,6782,28.726463317871094
1684714018.2528749,6783,30.562374114990234
1684714019.4156578,6784,30.498212814331055
1684714020.6009846,6785,28.89708709716797
1684714021.8066452,6786,26.84872817993164
1684714023.001808,6787,30.191530227661133
1684714024.1749063,6788,29.64583396911621
1684714025.367688,6789,30.252199172973633
1684714026.5347948,6790,28.303325653076172
1684714027.6918812,6791,31.929105758666992
1684714028.8574846,6792,29.312511444091797
1684714030.0320272,6793,30.675928115844727
1684714031.198705,6794,29.454675674438477
1684714032.3872302,6795,31.26262092590332
1684714033.5702128,6796,29.778392791748047
1684714034.7550614,6797,30.50177764892578
1684714035.9242842,6798,29.73775291442871
1684714037.0875568,6799,29.640850067138672
1684714038.2566648,6800,27.29779624938965
1684714039.429527,6801,27.5062198638916
1684714040.5887804,6802,31.616056442260742
1684714041.747312,6803,29.658447265625
1684714042.9585886,6804,32.119476318359375
1684714044.1415098,6805,30.52327537536621
1684714045.3516865,6806,30.996376037597656
1684714046.5432284,6807,30.021696090698242
1684714047.7093396,6808,29.12933921813965
1684714048.8958805,6809,28.979656219482422
1684714050.1300986,6810,32.20506286621094
1684714051.3200336,6811,28.460966110229492
1684714052.502955,6812,28.412736892700195
1684714053.6676636,6813,30.37835121154785
1684714054.832552,6814,29.903715133666992
1684714055.9954786,6815,26.826618194580078
1684714057.1670365,6816,26.4279842376709
1684714058.3442748,6817,30.618555068969727
1684714059.5116284,6818,29.558290481567383
1684714060.7063804,6819,31.04258918762207
1684714061.9043972,6820,30.069740295410156
1684714063.0732422,6821,29.114784240722656
1684714064.2423782,6822,32.60627365112305
1684714065.4110513,6823,29.71780776977539
1684714066.580961,6824,27.361759185791016
1684714067.753116,6825,31.16739845275879
1684714068.9329722,6826,29.8342342376709
1684714070.113456,6827,30.08302116394043
1684714071.2815855,6828,30.175617218017578
1684714072.4482877,6829,30.157800674438477
1684714073.6183214,6830,30.62763786315918
1684714074.784046,6831,27.018177032470703
1684714076.059417,6832,28.786832809448242
1684714077.2523592,6833,30.385772705078125
1684714078.419446,6834,31.787750244140625
1684714079.585086,6835,30.048831939697266
1684714080.7575536,6836,31.32187271118164
1684714081.9214995,6837,29.435842514038086
1684714083.0889513,6838,28.86885643005371
1684714084.2605276,6839,30.49848747253418
1684714085.430259,6840,29.896928787231445
1684714086.593291,6841,29.41598892211914
1684714087.7720993,6842,27.979917526245117
1684714088.9485784,6843,28.489749908447266
1684714090.134286,6844,28.977313995361328
1684714091.3274596,6845,28.86111068725586
1684714092.5081396,6846,31.409191131591797
1684714093.6808212,6847,29.90019416809082
1684714094.8630397,6848,32.32011413574219
1684714096.0540705,6849,31.44367218017578
1684714097.2381496,6850,30.11092185974121
1684714098.4082453,6851,32.427005767822266
1684714099.581146,6852,28.042089462280273
1684714100.7620509,6853,28.37161636352539
1684714101.932758,6854,31.098962783813477
1684714103.1150248,6855,27.906766891479492
1684714104.3457897,6856,32.568328857421875
1684714105.6255622,6857,28.92646598815918
1684714106.8493562,6858,29.485801696777344
1684714108.0247786,6859,28.80809783935547
1684714109.221448,6860,27.467453002929688
1684714110.4003706,6861,29.09542465209961
1684714111.5890253,6862,27.856948852539062
1684714112.7827666,6863,31.623868942260742
1684714113.973602,6864,28.367822647094727
1684714115.1509378,6865,28.38358497619629
1684714116.3215888,6866,29.80493927001953
1684714117.4942577,6867,31.37077522277832
1684714118.663737,6868,27.61961555480957
1684714119.8317378,6869,28.225065231323242
1684714121.0016518,6870,27.309307098388672
1684714122.1739767,6871,27.81294822692871
1684714123.3405926,6872,31.934587478637695
1684714124.5031397,6873,30.882617950439453
1684714125.66454,6874,30.488746643066406
1684714126.833992,6875,29.410398483276367
1684714127.9987426,6876,28.36725616455078
1684714129.1617815,6877,29.791112899780273
1684714130.3324037,6878,31.196937561035156
1684714131.4926438,6879,26.29033660888672
1684714132.6991618,6880,29.628713607788086
1684714133.8719058,6881,30.372220993041992
1684714135.0441105,6882,31.581439971923828
1684714136.3412359,6883,31.059513092041016
1684714137.5057847,6884,28.27794075012207
1684714138.6835978,6885,32.66926956176758
1684714139.8449125,6886,28.684816360473633
1684714141.016407,6887,32.18192672729492
1684714142.1828084,6888,26.29191017150879
1684714143.3768196,6889,30.609376907348633
1684714144.5751817,6890,29.971988677978516
1684714145.737123,6891,29.7613525390625
1684714146.9216042,6892,28.62628936767578
1684714148.0937486,6893,29.753253936767578
1684714149.2728078,6894,27.081377029418945
1684714150.438994,6895,30.058143615722656
1684714151.6040294,6896,26.924671173095703
1684714152.773035,6897,29.232446670532227
1684714153.9397016,6898,28.138591766357422
1684714155.1496189,6899,29.2730655670166
1684714156.3213792,6900,29.540294647216797
1684714157.515111,6901,29.766590118408203
1684714158.7139313,6902,30.440603256225586
1684714159.8959198,6903,29.918973922729492
1684714161.0793946,6904,28.048948287963867
1684714162.2589645,6905,31.210956573486328
1684714163.4377563,6906,28.75212287902832
1684714164.6193345,6907,29.723691940307617
1684714165.9056263,6908,29.9820499420166
1684714167.0853791,6909,28.543411254882812
1684714168.2565594,6910,31.208765029907227
1684714169.4203973,6911,29.10027503967285
1684714170.5871005,6912,29.81676483154297
1684714171.7859635,6913,32.15937042236328
1684714172.9696395,6914,29.217138290405273
1684714174.1377733,6915,29.404918670654297
1684714175.301378,6916,29.214298248291016
1684714176.5052447,6917,31.540950775146484
1684714177.6789503,6918,30.19489097595215
1684714178.8548977,6919,27.96731948852539
1684714180.0247066,6920,26.959850311279297
1684714181.2005603,6921,28.22048568725586
1684714182.3689654,6922,30.3429012298584
1684714183.5267425,6923,28.846080780029297
1684714184.6878195,6924,30.45448875427246
1684714185.8528855,6925,27.764583587646484
1684714187.0095482,6926,30.615182876586914
1684714188.1743453,6927,25.97081184387207
1684714189.3464036,6928,31.484928131103516
1684714190.5280921,6929,29.783885955810547
1684714191.6995564,6930,32.880489349365234
1684714192.8679812,6931,29.543704986572266
1684714194.0267508,6932,28.951257705688477
1684714195.2144525,6933,28.590600967407227
1684714196.3906746,6934,27.547746658325195
1684714197.5481722,6935,30.5775089263916
1684714198.7291086,6936,26.99461555480957
1684714199.9089983,6937,29.52108383178711
1684714201.0936306,6938,29.468326568603516
1684714202.2857804,6939,29.0378475189209
1684714203.4683368,6940,29.540151596069336
1684714204.6520414,6941,29.993244171142578
1684714205.8302891,6942,29.308759689331055
1684714207.035551,6943,30.30022621154785
1684714208.2093995,6944,29.008880615234375
1684714209.377606,6945,30.70362091064453
1684714210.5577562,6946,30.15040397644043
1684714211.7307265,6947,29.118242263793945
1684714212.917898,6948,30.38718032836914
1684714214.1059568,6949,27.342090606689453
1684714215.2707677,6950,29.508840560913086
1684714216.4366608,6951,29.435333251953125
1684714217.6260185,6952,31.81609344482422
1684714218.8018572,6953,29.557706832885742
1684714219.971776,6954,31.247493743896484
1684714221.1411095,6955,27.64459800720215
1684714222.327753,6956,32.48978805541992
1684714223.4965293,6957,29.130996704101562
1684714224.6647608,6958,32.2601318359375
1684714225.9204998,6959,27.048208236694336
1684714227.1105917,6960,30.356529235839844
1684714228.275688,6961,28.53692626953125
1684714229.4651115,6962,28.16444969177246
1684714230.6269894,6963,31.188907623291016
1684714231.8164787,6964,29.692270278930664
1684714232.9883842,6965,30.707931518554688
1684714234.159375,6966,31.765487670898438
1684714235.329127,6967,28.040597915649414
1684714236.5212526,6968,27.018712997436523
1684714237.6869879,6969,27.02155303955078
1684714238.8546464,6970,30.61946678161621
1684714240.0200036,6971,29.974390029907227
1684714241.1878436,6972,30.891782760620117
1684714242.3531513,6973,32.25654602050781
1684714243.5580444,6974,29.93966293334961
1684714244.7278144,6975,31.60609245300293
1684714245.904708,6976,29.257770538330078
1684714247.072212,6977,28.51004409790039
1684714248.2540703,6978,29.50926399230957
1684714249.4192502,6979,32.093624114990234
1684714250.5874386,6980,31.926570892333984
1684714251.7671387,6981,29.044265747070312
1684714252.9341207,6982,29.4262638092041
1684714254.0984147,6983,26.569622039794922
1684714255.2812319,6984,24.71685791015625
1684714256.4391768,6985,25.68427085876465
1684714257.6372483,6986,28.639999389648438
1684714258.8042562,6987,26.67787742614746
1684714259.9684126,6988,30.12920570373535
1684714261.1315908,6989,30.776615142822266
1684714262.2888887,6990,28.90308380126953
1684714263.4519298,6991,31.319473266601562
1684714264.6170683,6992,28.65673828125
1684714265.7720313,6993,29.204944610595703
1684714266.979896,6994,26.959121704101562
1684714268.1487372,6995,29.33488655090332
1684714269.3225806,6996,28.757810592651367
1684714270.478267,6997,30.540048599243164
1684714271.6400678,6998,27.365449905395508
1684714272.8192768,6999,28.60786247253418
1684714273.9978137,7000,27.346187591552734
1684714287.501653,7001,29.725257873535156
1684714288.657553,7002,30.711181640625
1684714289.8289964,7003,30.84872817993164
1684714290.9862268,7004,28.972482681274414
1684714292.1433403,7005,31.4410457611084
1684714293.3280418,7006,30.404476165771484
1684714294.5306628,7007,29.14002227783203
1684714295.703664,7008,27.72568702697754
1684714296.867975,7009,32.57740783691406
1684714298.032872,7010,25.032501220703125
1684714299.228356,7011,32.66156768798828
1684714300.414314,7012,32.14474105834961
1684714301.5824463,7013,29.3557186126709
1684714302.753919,7014,29.486650466918945
1684714303.9414604,7015,29.27358627319336
1684714305.1147254,7016,30.227991104125977
1684714306.312408,7017,29.463727951049805
1684714307.474538,7018,29.09916114807129
1684714308.6649954,7019,30.091693878173828
1684714309.8471417,7020,30.34591293334961
1684714311.0665662,7021,29.76133155822754
1684714312.2954454,7022,27.611066818237305
1684714313.465215,7023,29.965288162231445
1684714314.6435332,7024,29.32938003540039
1684714315.9358602,7025,28.641725540161133
1684714317.144626,7026,27.086341857910156
1684714318.3281052,7027,30.558456420898438
1684714319.536323,7028,30.542579650878906
1684714320.7330434,7029,29.293970108032227
1684714321.9311144,7030,29.195077896118164
1684714323.107211,7031,28.75967025756836
